prospect_id,start_date,funnel_stage,access_channel,region,lead_source,days_interacted,services_interested,services_purchased,revenue,total_cost
2367,5/31/2025 19:05,Awareness,Mobile,UK,Email,122,1,0,0,568
2367,5/31/2025 19:06,Interested,Mobile,UK,Email,95,3,0,0,260
1790,3/27/2025 17:53,Awareness,Desktop,India,Google,15,1,0,0,728
1790,3/27/2025 17:56,Interested,Desktop,India,Google,129,2,0,0,608
2929,3/27/2025 17:35,Awareness,Mobile,USA,Direct,37,1,0,0,498
2929,3/27/2025 17:37,Interested,Mobile,USA,Direct,126,3,0,0,743
2891,7/1/2025 12:07,Awareness,Tablet,Australia,Direct,94,0,0,0,682
2891,7/1/2025 12:09,Interested,Tablet,Australia,Direct,126,2,0,0,258
2891,7/1/2025 12:10,Proposal & Negotiation,Tablet,Australia,Direct,30,2,0,0,742
2891,7/1/2025 12:12,Proposal & Negotiation,Tablet,Australia,Direct,117,2,0,0,402
3001,5/4/2025 16:04,Awareness,Tablet,Germany,Social Media,129,1,0,0,745
3001,5/4/2025 16:06,Interested,Tablet,Germany,Social Media,126,3,0,0,473
3001,5/4/2025 16:06,Proposal & Negotiation,Tablet,Germany,Social Media,20,1,0,0,586
3001,5/4/2025 16:08,Proposal & Negotiation,Tablet,Germany,Social Media,63,3,0,0,382
3001,5/4/2025 16:10,Deal Lost,Tablet,Germany,Social Media,129,1,0,0,779
1129,8/4/2025 7:41,Awareness,Tablet,Canada,Email,99,1,0,0,504
1129,8/4/2025 7:43,Interested,Tablet,Canada,Email,109,3,0,0,365
1129,8/4/2025 7:46,Proposal & Negotiation,Tablet,Canada,Email,129,4,0,0,750
1129,8/4/2025 7:46,Proposal & Negotiation,Tablet,Canada,Email,24,3,0,0,308
1129,8/4/2025 7:48,Deal Signed,Tablet,Canada,Email,84,2,1,8400,3326
1906,1/9/2025 5:37,Awareness,Tablet,Canada,Social Media,47,0,0,0,630
1906,1/9/2025 5:39,Interested,Tablet,Canada,Social Media,128,2,0,0,260
1722,6/30/2025 20:56,Awareness,Tablet,Australia,Direct,97,1,0,0,235
1722,6/30/2025 20:58,Interested,Tablet,Australia,Direct,118,1,0,0,505
1704,6/11/2025 14:27,Awareness,Tablet,Germany,Email,81,0,0,0,564
1704,6/11/2025 14:27,Interested,Tablet,Germany,Email,43,1,0,0,531
2334,5/9/2025 15:25,Awareness,Tablet,UK,Direct,46,1,0,0,718
2334,5/9/2025 15:27,Interested,Tablet,UK,Direct,110,3,0,0,764
2334,5/9/2025 15:27,Proposal & Negotiation,Tablet,UK,Direct,20,2,0,0,561
2334,5/9/2025 15:28,Proposal & Negotiation,Tablet,UK,Direct,51,4,0,0,773
2334,5/9/2025 15:29,Deal Signed,Tablet,UK,Direct,102,3,2,13790,5369
2846,1/22/2025 22:16,Awareness,Desktop,Australia,Google,16,1,0,0,422
2846,1/22/2025 22:16,Interested,Desktop,Australia,Google,30,2,0,0,655
2316,5/14/2025 8:16,Awareness,Desktop,Australia,Direct,36,0,0,0,211
2316,5/14/2025 8:18,Interested,Desktop,Australia,Direct,119,1,0,0,607
2316,5/14/2025 8:21,Proposal & Negotiation,Desktop,Australia,Direct,129,3,0,0,770
2316,5/14/2025 8:22,Proposal & Negotiation,Desktop,Australia,Direct,65,4,0,0,303
2316,5/14/2025 8:22,Deal Signed,Desktop,Australia,Direct,26,5,5,40440,23344
2935,2/26/2025 19:44,Awareness,Desktop,Australia,Direct,87,0,0,0,564
2935,2/26/2025 19:46,Interested,Desktop,Australia,Direct,96,3,0,0,409
2950,2/19/2025 7:16,Awareness,Desktop,India,Google,125,0,0,0,643
2432,1/14/2025 0:55,Awareness,Desktop,India,Email,34,0,0,0,407
2432,1/14/2025 0:56,Interested,Desktop,India,Email,78,1,0,0,211
2432,1/14/2025 0:57,Proposal & Negotiation,Desktop,India,Email,69,5,0,0,775
2432,1/14/2025 0:59,Proposal & Negotiation,Desktop,India,Email,97,2,0,0,683
2432,1/14/2025 1:02,Deal Signed,Desktop,India,Email,129,3,2,14090,6042
1563,8/13/2025 10:41,Awareness,Tablet,France,Social Media,122,1,0,0,676
1563,8/13/2025 10:44,Interested,Tablet,France,Social Media,129,3,0,0,293
1094,4/5/2025 10:21,Awareness,Tablet,Germany,Direct,107,1,0,0,357
1094,4/5/2025 10:22,Interested,Tablet,Germany,Direct,62,2,0,0,444
1094,4/5/2025 10:24,Proposal & Negotiation,Tablet,Germany,Direct,122,1,0,0,473
2571,2/21/2025 22:22,Awareness,Mobile,India,Social Media,26,1,0,0,693
2571,2/21/2025 22:24,Interested,Mobile,India,Social Media,126,1,0,0,395
2725,5/11/2025 6:12,Awareness,Mobile,UK,Direct,128,1,0,0,608
2725,5/11/2025 6:12,Interested,Mobile,UK,Direct,27,2,0,0,624
2844,6/17/2025 11:32,Awareness,Desktop,France,Email,47,1,0,0,754
2844,6/17/2025 11:34,Interested,Desktop,France,Email,122,3,0,0,474
1587,4/24/2025 8:29,Awareness,Mobile,France,Google,76,0,0,0,591
1587,4/24/2025 8:32,Interested,Mobile,France,Google,129,3,0,0,518
1771,1/15/2025 0:17,Awareness,Mobile,France,Email,66,1,0,0,405
1771,1/15/2025 0:18,Interested,Mobile,France,Email,79,3,0,0,312
1771,1/15/2025 0:20,Proposal & Negotiation,Mobile,France,Email,119,4,0,0,752
1771,1/15/2025 0:21,Proposal & Negotiation,Mobile,France,Email,64,5,0,0,721
1771,1/15/2025 0:22,Deal Signed,Mobile,France,Email,18,1,1,7000,2683
1713,2/5/2025 5:41,Awareness,Tablet,UK,Google,22,1,0,0,344
1713,2/5/2025 5:41,Interested,Tablet,UK,Google,40,2,0,0,345
1713,2/5/2025 5:44,Proposal & Negotiation,Tablet,UK,Google,126,5,0,0,479
1713,2/5/2025 5:46,Proposal & Negotiation,Tablet,UK,Google,119,1,0,0,212
1713,2/5/2025 5:47,Deal Signed,Tablet,UK,Google,75,4,2,12880,4864
2244,2/26/2025 0:26,Awareness,Desktop,Germany,Direct,82,1,0,0,708
2244,2/26/2025 0:27,Interested,Desktop,Germany,Direct,84,1,0,0,734
2244,2/26/2025 0:28,Proposal & Negotiation,Desktop,Germany,Direct,54,5,0,0,359
1555,5/6/2025 19:15,Awareness,Tablet,France,Google,128,0,0,0,432
2235,7/20/2025 20:00,Awareness,Desktop,Canada,Direct,42,1,0,0,547
2131,6/12/2025 8:00,Awareness,Mobile,UK,Email,122,0,0,0,646
2131,6/12/2025 8:03,Interested,Mobile,UK,Email,119,2,0,0,394
1104,4/20/2025 2:39,Awareness,Desktop,India,Google,128,1,0,0,391
1387,7/19/2025 21:46,Awareness,Desktop,Australia,Email,99,0,0,0,747
1387,7/19/2025 21:47,Interested,Desktop,Australia,Email,91,1,0,0,375
2472,4/7/2025 6:57,Awareness,Desktop,USA,Google,53,0,0,0,333
2472,4/7/2025 6:57,Interested,Desktop,USA,Google,39,1,0,0,314
1778,2/25/2025 6:41,Awareness,Tablet,USA,Email,47,1,0,0,602
1778,2/25/2025 6:42,Interested,Tablet,USA,Email,76,3,0,0,427
2957,4/28/2025 11:35,Awareness,Desktop,Australia,Google,33,0,0,0,748
2431,3/6/2025 10:19,Awareness,Tablet,Canada,Email,116,0,0,0,455
2580,1/3/2025 17:06,Awareness,Tablet,Germany,Google,128,1,0,0,391
2580,1/3/2025 17:08,Interested,Tablet,Germany,Google,101,2,0,0,291
2427,7/16/2025 19:42,Awareness,Mobile,India,Social Media,20,1,0,0,660
2427,7/16/2025 19:44,Interested,Mobile,India,Social Media,108,3,0,0,734
1415,5/1/2025 5:45,Awareness,Tablet,USA,Direct,95,1,0,0,724
1415,5/1/2025 5:46,Interested,Tablet,USA,Direct,74,2,0,0,492
1415,5/1/2025 5:48,Proposal & Negotiation,Tablet,USA,Direct,89,5,0,0,374
2433,7/16/2025 12:38,Awareness,Desktop,USA,Direct,79,0,0,0,214
2433,7/16/2025 12:39,Interested,Desktop,USA,Direct,32,2,0,0,251
1312,8/30/2025 21:47,Awareness,Desktop,India,Direct,119,0,0,0,645
1312,8/30/2025 21:50,Interested,Desktop,India,Direct,128,1,0,0,302
2713,7/26/2025 17:22,Awareness,Mobile,Canada,Social Media,89,0,0,0,713
1749,7/12/2025 4:02,Awareness,Tablet,India,Direct,86,1,0,0,279
1749,7/12/2025 4:03,Interested,Tablet,India,Direct,81,3,0,0,545
1756,5/11/2025 1:54,Awareness,Desktop,Australia,Social Media,119,0,0,0,587
1756,5/11/2025 1:55,Interested,Desktop,Australia,Social Media,102,2,0,0,627
2010,8/21/2025 7:36,Awareness,Tablet,UK,Social Media,27,0,0,0,262
1460,6/4/2025 19:05,Awareness,Tablet,UK,Social Media,118,1,0,0,449
1460,6/4/2025 19:08,Interested,Tablet,UK,Social Media,129,2,0,0,560
2147,5/21/2025 16:32,Awareness,Desktop,Canada,Email,68,0,0,0,434
2147,5/21/2025 16:34,Interested,Desktop,Canada,Email,92,3,0,0,373
2255,7/4/2025 18:51,Awareness,Mobile,USA,Social Media,69,0,0,0,362
2255,7/4/2025 18:52,Interested,Mobile,USA,Social Media,95,2,0,0,655
2886,7/22/2025 1:10,Awareness,Tablet,UK,Social Media,122,1,0,0,609
2886,7/22/2025 1:12,Interested,Tablet,UK,Social Media,117,3,0,0,779
2886,7/22/2025 1:13,Proposal & Negotiation,Tablet,UK,Social Media,70,5,0,0,681
2886,7/22/2025 1:15,Proposal & Negotiation,Tablet,UK,Social Media,86,1,0,0,702
2886,7/22/2025 1:15,Deal Signed,Tablet,UK,Social Media,51,5,1,5970,2264
2853,6/13/2025 5:38,Awareness,Desktop,Australia,Direct,122,0,0,0,539
2853,6/13/2025 5:40,Interested,Desktop,Australia,Direct,106,1,0,0,286
2853,6/13/2025 5:40,Proposal & Negotiation,Desktop,Australia,Direct,19,5,0,0,769
2853,6/13/2025 5:42,Proposal & Negotiation,Desktop,Australia,Direct,122,3,0,0,472
2853,6/13/2025 5:44,Deal Signed,Desktop,Australia,Direct,124,2,1,4110,1329
1777,3/9/2025 22:00,Awareness,Tablet,Canada,Email,27,0,0,0,443
1777,3/9/2025 22:00,Interested,Tablet,Canada,Email,45,2,0,0,241
1777,3/9/2025 22:03,Proposal & Negotiation,Tablet,Canada,Email,129,2,0,0,242
2144,4/6/2025 0:47,Awareness,Desktop,Germany,Google,72,0,0,0,260
2144,4/6/2025 0:49,Interested,Desktop,Germany,Google,87,3,0,0,462
2144,4/6/2025 0:51,Proposal & Negotiation,Desktop,Germany,Google,104,3,0,0,368
2144,4/6/2025 0:53,Proposal & Negotiation,Desktop,Germany,Google,125,2,0,0,555
2144,4/6/2025 0:53,Deal Signed,Desktop,Germany,Google,15,1,1,7630,2362
1337,3/1/2025 22:19,Awareness,Mobile,UK,Google,94,0,0,0,497
1337,3/1/2025 22:21,Interested,Mobile,UK,Google,82,3,0,0,484
1337,3/1/2025 22:21,Proposal & Negotiation,Mobile,UK,Google,38,3,0,0,791
1337,3/1/2025 22:22,Proposal & Negotiation,Mobile,UK,Google,23,3,0,0,754
1337,3/1/2025 22:23,Deal Signed,Mobile,UK,Google,116,1,1,4740,1482
2795,3/8/2025 22:20,Awareness,Tablet,India,Google,100,0,0,0,246
2795,3/8/2025 22:21,Interested,Tablet,India,Google,107,1,0,0,384
2945,2/24/2025 4:34,Awareness,Tablet,Canada,Direct,129,0,0,0,251
2945,2/24/2025 4:35,Interested,Tablet,Canada,Direct,59,1,0,0,486
2377,3/12/2025 18:02,Awareness,Desktop,Canada,Email,80,0,0,0,285
2377,3/12/2025 18:05,Interested,Desktop,Canada,Email,126,2,0,0,245
2377,3/12/2025 18:07,Proposal & Negotiation,Desktop,Canada,Email,119,1,0,0,790
2965,5/24/2025 2:37,Awareness,Tablet,UK,Direct,34,0,0,0,505
2965,5/24/2025 2:38,Interested,Tablet,UK,Direct,54,2,0,0,439
1311,5/29/2025 0:45,Awareness,Tablet,France,Direct,29,1,0,0,211
1311,5/29/2025 0:47,Interested,Tablet,France,Direct,104,1,0,0,571
1465,3/29/2025 12:42,Awareness,Desktop,UK,Email,125,0,0,0,286
1638,2/1/2025 17:55,Awareness,Mobile,USA,Direct,34,0,0,0,700
1889,7/3/2025 19:13,Awareness,Mobile,Canada,Social Media,128,0,0,0,648
1889,7/3/2025 19:15,Interested,Mobile,Canada,Social Media,86,2,0,0,563
1889,7/3/2025 19:17,Proposal & Negotiation,Mobile,Canada,Social Media,126,1,0,0,472
2461,1/25/2025 0:20,Awareness,Tablet,France,Social Media,129,1,0,0,309
2461,1/25/2025 0:20,Interested,Tablet,France,Social Media,29,1,0,0,236
2461,1/25/2025 0:22,Proposal & Negotiation,Tablet,France,Social Media,124,1,0,0,401
1615,5/24/2025 15:39,Awareness,Desktop,Canada,Social Media,83,1,0,0,319
1615,5/24/2025 15:40,Interested,Desktop,Canada,Social Media,39,1,0,0,280
1615,5/24/2025 15:42,Proposal & Negotiation,Desktop,Canada,Social Media,128,1,0,0,783
1615,5/24/2025 15:45,Proposal & Negotiation,Desktop,Canada,Social Media,119,1,0,0,543
1615,5/24/2025 15:46,Deal Signed,Desktop,Canada,Social Media,94,4,2,14940,5230
1114,8/9/2025 2:52,Awareness,Tablet,Australia,Social Media,106,0,0,0,353
2559,7/25/2025 14:41,Awareness,Tablet,USA,Google,101,0,0,0,282
2559,7/25/2025 14:42,Interested,Tablet,USA,Google,17,1,0,0,242
2282,1/8/2025 8:20,Awareness,Desktop,Canada,Google,72,1,0,0,336
2282,1/8/2025 8:22,Interested,Desktop,Canada,Google,81,2,0,0,718
2045,1/8/2025 22:25,Awareness,Mobile,USA,Email,86,0,0,0,253
2739,3/6/2025 23:56,Awareness,Tablet,USA,Email,39,1,0,0,622
2739,3/6/2025 23:58,Interested,Tablet,USA,Email,73,1,0,0,234
2954,5/21/2025 14:41,Awareness,Tablet,Australia,Email,119,0,0,0,588
2954,5/21/2025 14:42,Interested,Tablet,Australia,Email,60,1,0,0,260
1071,1/31/2025 16:54,Awareness,Tablet,UK,Social Media,124,1,0,0,333
1071,1/31/2025 16:56,Interested,Tablet,UK,Social Media,122,3,0,0,227
1071,1/31/2025 16:59,Proposal & Negotiation,Tablet,UK,Social Media,126,3,0,0,778
1071,1/31/2025 17:00,Proposal & Negotiation,Tablet,UK,Social Media,105,3,0,0,572
1071,1/31/2025 17:02,Deal Lost,Tablet,UK,Social Media,116,5,0,0,747
2087,3/5/2025 19:39,Awareness,Tablet,UK,Social Media,128,0,0,0,632
2087,3/5/2025 19:39,Interested,Tablet,UK,Social Media,26,3,0,0,509
2241,8/13/2025 7:17,Awareness,Tablet,France,Email,110,0,0,0,653
2241,8/13/2025 7:19,Interested,Tablet,France,Email,126,1,0,0,571
2915,4/4/2025 22:42,Awareness,Mobile,Australia,Social Media,98,1,0,0,477
2915,4/4/2025 22:43,Interested,Mobile,Australia,Social Media,57,1,0,0,755
1883,7/2/2025 13:45,Awareness,Tablet,UK,Google,119,0,0,0,507
2192,4/18/2025 23:45,Awareness,Tablet,Germany,Google,122,0,0,0,439
2192,4/18/2025 23:46,Interested,Tablet,Germany,Google,84,1,0,0,781
1514,3/30/2025 19:18,Awareness,Tablet,UK,Social Media,48,0,0,0,634
1514,3/30/2025 19:19,Interested,Tablet,UK,Social Media,107,1,0,0,429
1514,3/30/2025 19:22,Proposal & Negotiation,Tablet,UK,Social Media,129,1,0,0,448
2710,2/25/2025 22:18,Awareness,Desktop,UK,Email,122,0,0,0,391
1733,7/24/2025 10:03,Awareness,Tablet,India,Social Media,116,1,0,0,306
1733,7/24/2025 10:05,Interested,Tablet,India,Social Media,119,2,0,0,331
2882,3/3/2025 2:50,Awareness,Mobile,USA,Email,26,1,0,0,453
2882,3/3/2025 2:51,Interested,Mobile,USA,Email,41,3,0,0,420
2722,6/9/2025 23:59,Awareness,Tablet,India,Email,128,0,0,0,764
2042,1/17/2025 12:27,Awareness,Tablet,USA,Direct,117,1,0,0,661
2042,1/17/2025 12:30,Interested,Tablet,USA,Direct,128,3,0,0,410
2179,4/17/2025 8:16,Awareness,Tablet,Australia,Email,85,0,0,0,699
2179,4/17/2025 8:17,Interested,Tablet,Australia,Email,22,2,0,0,208
2179,4/17/2025 8:18,Proposal & Negotiation,Tablet,Australia,Email,74,2,0,0,772
2179,4/17/2025 8:18,Proposal & Negotiation,Tablet,Australia,Email,25,5,0,0,435
2179,4/17/2025 8:20,Deal Signed,Tablet,Australia,Email,99,5,4,29900,15686
1582,2/1/2025 7:55,Awareness,Tablet,Canada,Google,84,0,0,0,318
1582,2/1/2025 7:55,Interested,Tablet,Canada,Google,41,3,0,0,336
1582,2/1/2025 7:57,Proposal & Negotiation,Tablet,Canada,Google,70,4,0,0,299
1582,2/1/2025 8:00,Proposal & Negotiation,Tablet,Canada,Google,129,3,0,0,279
1582,2/1/2025 8:00,Deal Signed,Tablet,Canada,Google,47,5,1,4660,1597
1210,5/1/2025 21:51,Awareness,Mobile,Canada,Email,103,0,0,0,287
1210,5/1/2025 21:52,Interested,Mobile,Canada,Email,67,1,0,0,213
1210,5/1/2025 21:53,Proposal & Negotiation,Mobile,Canada,Email,53,5,0,0,501
1210,5/1/2025 21:54,Proposal & Negotiation,Mobile,Canada,Email,71,4,0,0,598
1210,5/1/2025 21:56,Deal Lost,Mobile,Canada,Email,120,4,0,0,746
2545,7/26/2025 12:15,Awareness,Mobile,USA,Google,75,0,0,0,599
2208,4/6/2025 22:05,Awareness,Tablet,Canada,Direct,128,0,0,0,503
2208,4/6/2025 22:07,Interested,Tablet,Canada,Direct,122,2,0,0,672
2068,8/5/2025 13:10,Awareness,Desktop,USA,Google,126,1,0,0,252
2068,8/5/2025 13:11,Interested,Desktop,USA,Google,54,3,0,0,273
1839,3/22/2025 6:17,Awareness,Desktop,Germany,Direct,119,1,0,0,552
1839,3/22/2025 6:19,Interested,Desktop,Germany,Direct,116,1,0,0,437
2210,7/11/2025 0:12,Awareness,Tablet,UK,Social Media,124,0,0,0,307
2210,7/11/2025 0:15,Interested,Tablet,UK,Social Media,129,1,0,0,331
1077,8/7/2025 17:12,Awareness,Tablet,France,Email,90,0,0,0,248
1602,1/28/2025 14:56,Awareness,Tablet,India,Direct,119,0,0,0,678
1602,1/28/2025 14:56,Interested,Tablet,India,Direct,18,3,0,0,586
2295,4/1/2025 9:03,Awareness,Mobile,Australia,Direct,129,0,0,0,319
2295,4/1/2025 9:06,Interested,Mobile,Australia,Direct,129,2,0,0,627
2436,8/20/2025 19:05,Awareness,Desktop,Australia,Social Media,111,0,0,0,387
1275,3/24/2025 13:00,Awareness,Desktop,France,Google,63,1,0,0,339
1275,3/24/2025 13:01,Interested,Desktop,France,Google,46,3,0,0,294
1584,4/19/2025 4:59,Awareness,Tablet,USA,Direct,46,0,0,0,757
1584,4/19/2025 5:00,Interested,Tablet,USA,Direct,62,1,0,0,326
1094,1/21/2025 8:12,Awareness,Desktop,UK,Email,34,1,0,0,436
1094,1/21/2025 8:14,Interested,Desktop,UK,Email,97,2,0,0,700
1485,8/30/2025 20:45,Awareness,Tablet,France,Direct,125,1,0,0,237
1485,8/30/2025 20:47,Interested,Tablet,France,Direct,122,2,0,0,297
1299,5/7/2025 13:55,Awareness,Mobile,Germany,Social Media,126,1,0,0,526
2112,6/23/2025 23:57,Awareness,Tablet,Germany,Direct,23,1,0,0,782
2112,6/23/2025 23:59,Interested,Tablet,Germany,Direct,94,3,0,0,518
2112,6/24/2025 0:01,Proposal & Negotiation,Tablet,Germany,Direct,127,5,0,0,591
2112,6/24/2025 0:01,Proposal & Negotiation,Tablet,Germany,Direct,20,2,0,0,263
2112,6/24/2025 0:03,Deal Lost,Tablet,Germany,Direct,119,1,0,0,337
2028,7/23/2025 0:03,Awareness,Tablet,Australia,Google,118,0,0,0,431
2028,7/23/2025 0:04,Interested,Tablet,Australia,Google,52,1,0,0,234
2028,7/23/2025 0:05,Proposal & Negotiation,Tablet,Australia,Google,105,2,0,0,480
2028,7/23/2025 0:07,Proposal & Negotiation,Tablet,Australia,Google,115,1,0,0,249
2028,7/23/2025 0:08,Deal Lost,Tablet,Australia,Google,20,5,0,0,762
1760,6/25/2025 12:17,Awareness,Mobile,India,Social Media,118,0,0,0,606
1760,6/25/2025 12:18,Interested,Mobile,India,Social Media,79,2,0,0,334
2810,5/19/2025 20:42,Awareness,Mobile,UK,Email,49,1,0,0,352
2810,5/19/2025 20:42,Interested,Mobile,UK,Email,28,1,0,0,572
2694,3/18/2025 17:15,Awareness,Mobile,Germany,Email,33,0,0,0,651
2694,3/18/2025 17:16,Interested,Mobile,Germany,Email,56,3,0,0,587
2142,6/17/2025 4:03,Awareness,Mobile,India,Email,122,1,0,0,282
2142,6/17/2025 4:06,Interested,Mobile,India,Email,129,3,0,0,546
2142,6/17/2025 4:08,Proposal & Negotiation,Mobile,India,Email,88,3,0,0,784
1813,3/16/2025 11:34,Awareness,Desktop,UK,Email,120,1,0,0,509
1802,1/4/2025 17:25,Awareness,Desktop,France,Google,128,1,0,0,680
1802,1/4/2025 17:26,Interested,Desktop,France,Google,34,3,0,0,670
2470,2/28/2025 0:21,Awareness,Mobile,UK,Google,127,0,0,0,280
2470,2/28/2025 0:23,Interested,Mobile,UK,Google,74,1,0,0,222
2470,2/28/2025 0:25,Proposal & Negotiation,Mobile,UK,Google,129,5,0,0,597
2470,2/28/2025 0:27,Proposal & Negotiation,Mobile,UK,Google,126,1,0,0,237
2470,2/28/2025 0:28,Deal Lost,Mobile,UK,Google,67,3,0,0,800
2956,8/5/2025 22:38,Awareness,Mobile,USA,Social Media,119,1,0,0,266
2360,6/27/2025 22:51,Awareness,Desktop,Australia,Direct,100,0,0,0,761
2360,6/27/2025 22:54,Interested,Desktop,Australia,Direct,126,1,0,0,769
2778,1/25/2025 0:24,Awareness,Mobile,Canada,Social Media,27,0,0,0,799
2778,1/25/2025 0:24,Interested,Mobile,Canada,Social Media,37,3,0,0,309
1585,3/1/2025 18:30,Awareness,Mobile,India,Email,105,0,0,0,418
1585,3/1/2025 18:33,Interested,Mobile,India,Email,129,1,0,0,681
1585,3/1/2025 18:34,Proposal & Negotiation,Mobile,India,Email,72,3,0,0,271
2576,4/1/2025 8:53,Awareness,Tablet,Canada,Email,91,1,0,0,515
2576,4/1/2025 8:55,Interested,Tablet,Canada,Email,85,3,0,0,519
2910,7/8/2025 19:58,Awareness,Mobile,Germany,Email,126,0,0,0,280
1948,4/26/2025 16:44,Awareness,Mobile,Germany,Social Media,91,1,0,0,301
1948,4/26/2025 16:46,Interested,Mobile,Germany,Social Media,79,1,0,0,778
2544,4/16/2025 21:05,Awareness,Mobile,Australia,Email,123,1,0,0,451
2544,4/16/2025 21:08,Interested,Mobile,Australia,Email,126,1,0,0,534
2904,2/8/2025 21:11,Awareness,Mobile,France,Direct,129,0,0,0,500
2904,2/8/2025 21:11,Interested,Mobile,France,Direct,32,1,0,0,617
2904,2/8/2025 21:12,Proposal & Negotiation,Mobile,France,Direct,39,5,0,0,626
2904,2/8/2025 21:13,Proposal & Negotiation,Mobile,France,Direct,47,1,0,0,411
2904,2/8/2025 21:16,Deal Lost,Mobile,France,Direct,129,3,0,0,398
2221,5/2/2025 17:00,Awareness,Tablet,UK,Google,128,0,0,0,210
2221,5/2/2025 17:02,Interested,Tablet,UK,Google,106,3,0,0,479
2221,5/2/2025 17:04,Proposal & Negotiation,Tablet,UK,Google,119,2,0,0,553
1129,6/16/2025 16:14,Awareness,Desktop,Germany,Social Media,90,1,0,0,365
1129,6/16/2025 16:16,Interested,Desktop,Germany,Social Media,119,2,0,0,318
1129,6/16/2025 16:19,Proposal & Negotiation,Desktop,Germany,Social Media,129,3,0,0,300
1129,6/16/2025 16:21,Proposal & Negotiation,Desktop,Germany,Social Media,104,1,0,0,645
1129,6/16/2025 16:23,Deal Signed,Desktop,Germany,Social Media,119,4,4,36020,17935
2819,6/9/2025 10:40,Awareness,Tablet,Canada,Email,119,1,0,0,249
2972,5/14/2025 13:10,Awareness,Mobile,India,Google,85,1,0,0,794
2972,5/14/2025 13:12,Interested,Mobile,India,Google,96,1,0,0,429
2972,5/14/2025 13:13,Proposal & Negotiation,Mobile,India,Google,77,3,0,0,444
2972,5/14/2025 13:16,Proposal & Negotiation,Mobile,India,Google,126,5,0,0,698
2972,5/14/2025 13:18,Deal Lost,Mobile,India,Google,119,2,0,0,483
2031,5/27/2025 13:11,Awareness,Mobile,Germany,Email,97,1,0,0,394
2031,5/27/2025 13:13,Interested,Mobile,Germany,Email,129,3,0,0,356
2925,3/6/2025 7:13,Awareness,Desktop,UK,Direct,69,1,0,0,359
2925,3/6/2025 7:13,Interested,Desktop,UK,Direct,25,1,0,0,279
2933,1/13/2025 12:50,Awareness,Desktop,Germany,Social Media,126,0,0,0,466
2933,1/13/2025 12:51,Interested,Desktop,Germany,Social Media,113,2,0,0,753
1145,8/17/2025 19:32,Awareness,Mobile,India,Email,126,1,0,0,435
1145,8/17/2025 19:33,Interested,Mobile,India,Email,77,3,0,0,413
2500,1/5/2025 10:29,Awareness,Tablet,India,Social Media,122,1,0,0,498
2500,1/5/2025 10:30,Interested,Tablet,India,Social Media,42,3,0,0,445
2295,4/30/2025 20:19,Awareness,Mobile,Germany,Email,126,0,0,0,331
1366,1/7/2025 17:28,Awareness,Desktop,India,Google,119,1,0,0,651
1366,1/7/2025 17:29,Interested,Desktop,India,Google,88,2,0,0,306
2711,6/1/2025 17:22,Awareness,Desktop,France,Direct,95,0,0,0,455
2711,6/1/2025 17:25,Interested,Desktop,France,Direct,119,3,0,0,693
2711,6/1/2025 17:26,Proposal & Negotiation,Desktop,France,Direct,70,3,0,0,424
2711,6/1/2025 17:26,Proposal & Negotiation,Desktop,France,Direct,30,5,0,0,238
2711,6/1/2025 17:27,Deal Lost,Desktop,France,Direct,40,4,0,0,706
1263,1/28/2025 15:39,Awareness,Tablet,UK,Email,112,0,0,0,489
1263,1/28/2025 15:40,Interested,Tablet,UK,Email,23,2,0,0,655
1263,1/28/2025 15:42,Proposal & Negotiation,Tablet,UK,Email,128,4,0,0,800
1263,1/28/2025 15:43,Proposal & Negotiation,Tablet,UK,Email,38,4,0,0,565
1263,1/28/2025 15:44,Deal Signed,Tablet,UK,Email,48,5,5,32780,17256
1658,1/24/2025 1:53,Awareness,Tablet,USA,Google,106,0,0,0,351
1658,1/24/2025 1:56,Interested,Tablet,USA,Google,129,1,0,0,737
1658,1/24/2025 1:58,Proposal & Negotiation,Tablet,USA,Google,119,5,0,0,617
